station,year,month,day,daily_rainfall_total_mm,highest_30_min_rainfall_mm,highest_60_min_rainfall_mm,highest_120_min_rainfall_mm,mean_temperature_c,maximum_temperature_c,minimum_temperature_c,mean_wind_speed_km_h,max_wind_speed_km_h
Choa Chu Kang (South),2024,2,21,12.2,12,12,12,27.8,33.5,24.2,6.3,39.6
Choa Chu Kang (South),2024,2,22,17,14.2,16.2,16.8,28.2,33.8,26,5.7,28.5
Choa Chu Kang (South),2024,2,23,30.6,17,22.6,30.6,27.8,32.9,24.5,8.6,28.5
Choa Chu Kang (South),2024,2,24,0.2,0.2,0.2,0.2,28.1,31.7,25.9,8.9,30.9
Choa Chu Kang (South),2024,2,25,0,0,0,0,28.8,33.3,25.7,11,34.3
Choa Chu Kang (South),2024,2,26,0,0,0,0,28.6,32.3,26.1,12.1,35.2
Choa Chu Kang (South),2024,2,27,0.6,0.4,0.4,0.4,28,30.3,26.8,10.5,35
Choa Chu Kang (South),2024,2,28,0,0,0,0,28.4,32.2,26.5,11.9,38.2
Choa Chu Kang (South),2024,2,29,0,0,0,0,29,34.1,25.5,8.9,30.2
Choa Chu Kang (South),2024,3,1,0,0,0,0,28.6,32.8,26.6,7.8,29.8
Choa Chu Kang (South),2024,3,2,25.4,10,11,18.4,27.3,32.3,25.6,5.9,36.3
Choa Chu Kang (South),2024,3,3,18.8,6.6,6.8,7.4,26.6,29.6,24.8,7.4,31.3
Choa Chu Kang (South),2024,3,4,32.6,12.4,14.4,14.4,26.9,31.5,24.8,5.8,40.7
Choa Chu Kang (South),2024,3,5,13.2,12.6,15.6,16.4,26.5,33.3,24.7,4.3,21.3
Choa Chu Kang (South),2024,3,6,33.6,18.6,28.2,33.4,26.7,33.7,23.8,4.1,33.5
Choa Chu Kang (South),2024,3,7,0.8,0.4,0.4,0.4,27.8,34.8,25.2,3.6,29.8
Choa Chu Kang (South),2024,3,8,2,1,1.4,2,27.4,30.4,26.1,4.5,20.6
Choa Chu Kang (South),2024,3,9,0.2,0.2,0.2,0.2,28.4,33.1,25.6,5.8,25.6
Choa Chu Kang (South),2024,3,10,24.4,16.8,20.4,20.6,27.2,30.5,25.3,5.3,22.6
Choa Chu Kang (South),2024,3,11,0,0,0,0,28.1,32.5,25,6.4,25.9
Choa Chu Kang (South),2024,3,12,0,0,0,0,28.9,34.6,26.2,7.9,28.9
Choa Chu Kang (South),2024,3,13,0,0,0,0,29.1,34.3,25.7,9.6,27.8
Choa Chu Kang (South),2024,3,14,0,0,0,0,28.9,34.7,25.3,7.5,28.9
Choa Chu Kang (South),2024,3,15,0,0,0,0,28.5,33.1,25.3,7.1,27.8
Choa Chu Kang (South),2024,3,16,0,0,0,0,28.9,34.5,25.7,8.4,25.9
Choa Chu Kang (South),2024,3,17,0,0,0,0,29.3,35.4,25.7,8.1,27.8
Choa Chu Kang (South),2024,3,18,0,0,0,0,29.5,35.3,25.8,8.5,29.1
Choa Chu Kang (South),2024,3,19,0,0,0,0,28.9,34,27,9.6,32
Choa Chu Kang (South),2024,3,20,0,0,0,0,28.8,32.5,26.6,11.9,35
Choa Chu Kang (South),2024,3,21,0,0,0,0,28.8,32.4,26.8,9.4,32.8
Choa Chu Kang (South),2024,3,22,0,0,0,0,29.1,34.1,26.5,9.1,27.8
Choa Chu Kang (South),2024,3,23,1,0.6,1,1,29.4,34.7,26.4,5.9,23
Choa Chu Kang (South),2024,3,24,0,0,0,0,29.5,36.3,26.6,6.9,23.7
Choa Chu Kang (South),2024,3,25,0,0,0,0,29.8,35.2,26.5,7.4,28.2
Choa Chu Kang (South),2024,3,26,0,0,0,0,30,34.7,26.9,8.7,30.6
Choa Chu Kang (South),2024,3,27,0,0,0,0,29.8,34.9,26.2,7.7,27.8
Choa Chu Kang (South),2024,3,28,5.4,5.4,5.4,5.4,29.6,33.9,27.1,6.1,26.7
Choa Chu Kang (South),2024,3,29,0,0,0,0,30,34,27.3,6.1,32.8
Choa Chu Kang (South),2024,3,30,0.2,0.2,0.2,0.2,29.7,34.8,27.5,5.2,38.2
Choa Chu Kang (South),2024,3,31,28.2,20.4,28.2,28.2,29,34.1,25.5,4.3,23.7
Choa Chu Kang (South),2024,4,1,0,0,0,0,29.2,33.7,26.3,4.5,20.6
Choa Chu Kang (South),2024,4,2,0,0,0,0,30.7,35.7,27.3,4.5,22.4
Choa Chu Kang (South),2024,4,3,3.6,2.4,3.2,3.6,29.1,33.8,26.2,4.4,35.6
Choa Chu Kang (South),2024,4,4,0.8,0.6,0.8,0.8,28.6,34.6,26.3,4.5,28.2
Choa Chu Kang (South),2024,4,5,0,0,0,0,29.6,35.6,25.6,4.9,23
Choa Chu Kang (South),2024,4,6,0,0,0,0,30.2,35.6,26.4,6.1,26.7
Choa Chu Kang (South),2024,4,7,2,1,1.8,2,29.5,35.3,27.6,6.5,28.9
Choa Chu Kang (South),2024,4,8,45.8,36.2,45,45.8,28.6,34.1,24.4,3.7,36.3
Choa Chu Kang (South),2024,4,9,0,0,0,0,29.8,35.1,26,4.7,21.3
Choa Chu Kang (South),2024,4,10,14.4,6.4,7.2,12,27.7,31.6,25.9,4,20.6
Choa Chu Kang (South),2024,4,11,4.2,0.8,1,1.8,28.1,32,25.8,5,30.2
Choa Chu Kang (South),2024,4,12,23.8,3.2,5.8,11.4,26.1,27.6,24.9,4.6,23.3
Choa Chu Kang (South),2024,4,13,0,0,0,0,28.5,33.5,25.1,6.1,30.2
Choa Chu Kang (South),2024,4,14,0.6,0.4,0.4,0.4,28.5,33.5,26.7,4.6,25.9
Choa Chu Kang (South),2024,4,15,1,1,1,1,28.9,33.4,26.6,5,23.3
Choa Chu Kang (South),2024,4,16,0.2,0.2,0.2,0.2,27.8,29.4,26.9,3.9,20.2
Choa Chu Kang (South),2024,4,17,12.6,7.6,10.8,12.6,28.2,32.8,24.7,4.5,34.3
Choa Chu Kang (South),2024,4,18,0,0,0,0,29.6,34.3,25.9,4.2,20.2
Choa Chu Kang (South),2024,4,19,0,0,0,0,29.2,33.1,26.7,3.4,22.6
Choa Chu Kang (South),2024,4,20,0.6,0.4,0.4,0.6,28.4,32.6,26.2,4.6,27.8
Choa Chu Kang (South),2024,4,21,0.8,0.8,0.8,0.8,28.7,34.6,26.1,3.5,33.5
Choa Chu Kang (South),2024,4,22,16.4,13.4,14.6,14.6,28.4,33.3,26,4,32.4
Choa Chu Kang (South),2024,4,23,23.4,22.8,23.4,23.4,29.3,34.7,26,3.6,19.4
Choa Chu Kang (South),2024,4,24,0,0,0,0,29.7,34.3,26.7,4.6,27.4
Choa Chu Kang (South),2024,4,25,0,0,0,0,30.2,35.3,27.6,4.2,24.8
Choa Chu Kang (South),2024,4,26,11.6,10.4,10.8,11.6,29,35.2,25.3,3.7,28.9
Choa Chu Kang (South),2024,4,27,0,0,0,0,29.6,35.1,26.7,3.6,22.6
Choa Chu Kang (South),2024,4,28,0.4,0.4,0.4,0.4,29.3,33.6,27.2,4.7,43.5
Choa Chu Kang (South),2024,4,29,0,0,0,0,30.5,35.3,26.6,4.4,19.4
Choa Chu Kang (South),2024,4,30,0,,0,0,30.6,34.8,27.4,4.3,22.6
Choa Chu Kang (South),2024,5,1,68.2,37,47.6,57.6,29.6,34.6,25.2,4.3,45.4
Choa Chu Kang (South),2024,5,2,1.2,0.8,1.4,48.4,28.3,33.2,26.2,3.9,25.9
Choa Chu Kang (South),2024,5,3,28,23.4,27.8,28,28.3,34.2,25.2,4,38.9
Choa Chu Kang (South),2024,5,4,37.6,12.2,21,31.8,25.8,27.2,23.4,4.1,24.8
Choa Chu Kang (South),2024,5,5,0,0,0,0,29.4,34,25.1,4,20.6
Choa Chu Kang (South),2024,5,6,0.8,0.6,0.6,0.6,29.5,35.3,27.2,3.8,24.8
Choa Chu Kang (South),2024,5,7,3.6,2.4,2.4,2.4,27.8,31.7,26.7,3.7,20.9
Choa Chu Kang (South),2024,5,8,2.6,1.4,1.8,2,27.9,31.4,25.1,4,23.3
Choa Chu Kang (South),2024,5,9,0,0,0,0,29.8,34.6,26.3,4.6,25.2
Choa Chu Kang (South),2024,5,10,3.4,2.2,2.2,2.2,29.3,33.5,26.4,4.4,42.4
Choa Chu Kang (South),2024,5,11,0,0,0,0,29.5,35.1,26.4,4.3,25.2
Choa Chu Kang (South),2024,5,12,0,0,0,0,28.8,33.7,26.9,3.1,17.2
Choa Chu Kang (South),2024,5,13,8.8,7.8,8.6,8.6,28.3,34.2,24.8,4.3,27
Choa Chu Kang (South),2024,5,14,34,27.4,33.2,34,28.3,36.1,24.8,4.2,38.9
Choa Chu Kang (South),2024,5,15,3,1.8,2.4,2.8,28.2,32.4,26.2,3.6,23.3
Choa Chu Kang (South),2024,5,16,17.2,6,6.4,8.2,26.8,30.4,25.2,4.2,30.6
Choa Chu Kang (South),2024,5,17,0,0,0,0,29.2,33.9,25.2,4.3,23.3
Choa Chu Kang (South),2024,5,18,9.8,9.8,9.8,9.8,28.9,33.8,26.2,3.9,23
Choa Chu Kang (South),2024,5,19,6.2,4,4,4,29.1,33.6,26.6,5.4,29.1
Choa Chu Kang (South),2024,5,20,1.8,1.4,1.8,1.8,28.6,32.4,26.6,4.9,23.7
Choa Chu Kang (South),2024,5,21,0.2,0.2,0.2,0.2,29.2,32.5,26.8,4.5,26.3
Choa Chu Kang (South),2024,5,22,21.4,12.4,13.8,20.4,27.9,31,25.4,3.5,29.1
Choa Chu Kang (South),2024,5,23,1.2,0.4,0.6,0.8,28.7,33.3,26.5,4.2,25.6
Choa Chu Kang (South),2024,5,24,0.2,0.2,0.2,0.2,28.2,33.1,25.9,3.8,22.6
Choa Chu Kang (South),2024,5,25,9.8,5.6,5.6,8,27.5,33.7,24.4,3.2,42
Choa Chu Kang (South),2024,5,26,0,0,0,0,29.2,33.2,26.2,3.9,20.9
Choa Chu Kang (South),2024,5,27,0,0,0,0,30.5,34.5,28.1,5.7,28.5
Choa Chu Kang (South),2024,5,28,0.6,0.6,0.6,0.6,29.8,33.4,27.6,4.6,24.1
Choa Chu Kang (South),2024,5,29,0,0,0,0,30.4,34.7,26.7,5.3,27.8
Choa Chu Kang (South),2024,5,30,0,0,0,0,29.8,32.2,27.5,6.1,36.7
Choa Chu Kang (South),2024,5,31,0,0,0,0,30,33.8,26.9,4.5,26.3
Choa Chu Kang (South),2024,6,1,,,,,,,,,
Choa Chu Kang (South),2024,6,2,1.2,0.4,0.8,1.2,,,,,
Choa Chu Kang (South),2024,6,3,2.2,1.8,2.2,2.2,,,,,
Choa Chu Kang (South),2024,6,4,0,0,0,0,,,,,
Choa Chu Kang (South),2024,6,5,0,0,0,0,,,,,
Choa Chu Kang (South),2024,6,6,,,,,28.4,34.1,25.1,4.4,27.4
Choa Chu Kang (South),2024,6,7,,,,,28.1,33.8,25.8,3.6,23.7
Choa Chu Kang (South),2024,6,8,0,,,,28.5,32,26.4,3.7,24.4
Choa Chu Kang (South),2024,6,9,0,0,0,0,29.1,32.9,26.3,4,23.3
Choa Chu Kang (South),2024,6,10,5,3.8,5,5,28.5,32,25.6,3.5,25.9
Choa Chu Kang (South),2024,6,11,0,0,0,0,28.7,35.1,24.5,4.8,38.5
Choa Chu Kang (South),2024,6,12,1.4,0.8,1.2,1.4,28,31.8,25.4,4.1,23.7
Choa Chu Kang (South),2024,6,13,18.6,14.6,15.4,15.4,28.6,34.3,25.3,3.7,22
Choa Chu Kang (South),2024,6,14,0.4,0.4,0.4,3.2,27.9,32.9,25.9,4,23.7
Choa Chu Kang (South),2024,6,15,29.6,27.6,29.6,29.6,28.3,32.2,23.6,3.9,29.1
Choa Chu Kang (South),2024,6,16,24.2,14,20.4,23.6,28.1,32.5,23.2,4.1,28.5
Choa Chu Kang (South),2024,6,17,16.2,9.2,9.4,13.8,27.7,32.8,24,6.2,38.5
Choa Chu Kang (South),2024,6,18,0,0,0,0,28.2,32,25.5,4.4,28.5
Choa Chu Kang (South),2024,6,19,60.8,53,60.2,60.8,28.4,30.8,24.1,4.7,32.4
Choa Chu Kang (South),2024,6,20,2.2,2.2,2.2,2.2,28.7,33.6,24.6,4.9,29.4
Choa Chu Kang (South),2024,6,21,26.2,8.6,9.2,17.6,27.1,31,22.7,6.3,43.9
Choa Chu Kang (South),2024,6,22,49.2,24.6,33.4,42.6,25.9,28.6,22.8,6.1,47.2
Choa Chu Kang (South),2024,6,23,0,0,0,0,28.4,32.2,25,4.8,28.5
Choa Chu Kang (South),2024,6,24,0,0,0,0,29.2,33.7,26.1,4.8,26.3
Choa Chu Kang (South),2024,6,25,12.2,7.4,10.2,11.4,28.8,33.4,25.9,5.1,32.8
Choa Chu Kang (South),2024,6,26,57,32.6,41,56.2,28.3,34.4,23.5,4.5,28.5
Choa Chu Kang (South),2024,6,27,2.6,2.6,2.6,2.6,28,32.5,25.5,4.2,21.7
Choa Chu Kang (South),2024,6,28,0.2,0.2,0.2,0.2,28.4,34.9,26.3,3.8,32.4
Choa Chu Kang (South),2024,6,29,2.6,2,2.6,2.6,28.3,32.3,25.9,3.5,19.1
Choa Chu Kang (South),2024,6,30,40.8,16,16,16.6,25.7,27.9,23.6,3.8,47.2
Choa Chu Kang (South),2024,7,1,1.8,1.2,1.4,1.6,26.9,31.3,24.9,3.7,22
Choa Chu Kang (South),2024,7,2,0.6,0.4,0.4,0.6,28.6,32.9,25.7,3.8,24.4
Choa Chu Kang (South),2024,7,3,9.2,6.2,9,9,28.6,32.7,23.9,4.9,28.9
Choa Chu Kang (South),2024,7,4,0,0,0,0,29.9,33.5,27.5,6.3,30.6
Choa Chu Kang (South),2024,7,5,25.6,19.4,25.4,25.6,28.1,33.6,22.1,3.2,42
Choa Chu Kang (South),2024,7,6,0,0,0,0,28.4,32.8,25.8,4.2,18
Choa Chu Kang (South),2024,7,7,0.4,0.2,0.2,0.4,28.3,33.6,24.8,3.7,20.6
Choa Chu Kang (South),2024,7,8,24,10.2,17.8,20,26.2,29.9,23.6,4.8,28.2
Choa Chu Kang (South),2024,7,9,7,4.8,5.2,6.8,27.4,30.8,25.4,4.4,28.2
Choa Chu Kang (South),2024,7,10,0,0,0,0,28.2,32.3,25.6,4,23.3
Choa Chu Kang (South),2024,7,11,0,0,0,0,29.1,32.3,26.6,6.9,38.9
Choa Chu Kang (South),2024,7,12,1,0.4,0.8,1,27.6,32,24.9,4.6,19.1
Choa Chu Kang (South),2024,7,13,0,0,0,0,28.6,32.7,24.8,5.6,32
Choa Chu Kang (South),2024,7,14,0,0,0,0,29.1,31.8,26.9,6.2,30.6
Choa Chu Kang (South),2024,7,15,0,0,0,0,29.4,32.4,27.2,7.3,31.7
Choa Chu Kang (South),2024,7,16,0,0,0,0,29.2,31.3,27.4,7.8,32.8
Choa Chu Kang (South),2024,7,17,0,0,0,0,29.4,31.9,27.6,7,31.3
Choa Chu Kang (South),2024,7,18,0,0,0,0,29.8,33,27.4,7.7,31.7
Choa Chu Kang (South),2024,7,19,0,0,0,0,29.9,32.9,28,7.7,32.4
Choa Chu Kang (South),2024,7,20,0,0,0,0,30,33.6,28.2,7.9,35.2
Choa Chu Kang (South),2024,7,21,0,0,0,0,29.9,32.8,28.3,8,37
Choa Chu Kang (South),2024,7,22,0,0,0,0,30.2,33.2,28.1,7.9,31.7
Choa Chu Kang (South),2024,7,23,0,0,0,0,30.2,33.6,28.1,7.3,27.8
Choa Chu Kang (South),2024,7,24,0,0,0,0,29.8,33.1,27.7,7.1,30.2
Choa Chu Kang (South),2024,7,25,0,0,0,0,29.7,32.5,27.4,7.5,35.2
Choa Chu Kang (South),2024,7,26,0,0,0,0,29.9,33,27.8,8.2,35.2
Choa Chu Kang (South),2024,7,27,0,0,0,0,30.1,33.5,27.8,8.2,35.2
Choa Chu Kang (South),2024,7,28,0,0,0,0,30.1,33.5,27.8,8.4,35.6
Choa Chu Kang (South),2024,7,29,0,0,0,0,30.2,33.7,27.8,7.4,35
Choa Chu Kang (South),2024,7,30,0,0,0,0,30.2,34.2,27.6,7.4,30.2
Choa Chu Kang (South),2024,7,31,25.8,20.8,24.4,24.6,28.4,33.7,24.2,5.8,34.3
Choa Chu Kang (South),2024,8,1,0.2,0.2,0.2,0.2,28.6,32.9,24.8,5.4,30.6
Choa Chu Kang (South),2024,8,2,0,0,0,0,29.2,33.4,26.6,5.3,30.9
Choa Chu Kang (South),2024,8,3,0,0,0,0,29.7,33.8,27.2,6,37.8
Choa Chu Kang (South),2024,8,4,64.2,27.8,35.8,60.6,26.5,30.2,23.4,5,35.6
Choa Chu Kang (South),2024,8,5,0.6,0.6,0.6,0.6,28.1,32.4,25.1,4.9,42
Choa Chu Kang (South),2024,8,6,0,0,0,0,29.1,33.6,25.2,6,29.8
Choa Chu Kang (South),2024,8,7,0,0,0,0,29.1,32.7,26,5.4,27.8
Choa Chu Kang (South),2024,8,8,0.8,0.6,0.6,0.8,29.8,32.8,27,6.4,30.6
Choa Chu Kang (South),2024,8,9,5,2.6,2.6,2.6,28.1,32.2,25.9,5.4,26.7
Choa Chu Kang (South),2024,8,10,3,3,3,3,27.1,30.5,25.2,4.3,34.3
Choa Chu Kang (South),2024,8,11,0.4,0.2,0.2,0.2,28.4,31.7,25.6,5.1,28.9
Choa Chu Kang (South),2024,8,12,3,1.6,2,2,28.4,32.7,25.6,5,35.9
Choa Chu Kang (South),2024,8,13,0,0,0,0,29.3,32.5,26.7,7.3,34.6
Choa Chu Kang (South),2024,8,14,9.8,4.4,4.4,4.6,26.8,30.2,25,3.8,30.6
Choa Chu Kang (South),2024,8,15,0,0,0,0,28.3,32.8,25.1,5,28.9
Choa Chu Kang (South),2024,8,16,3.2,3.2,3.2,3.2,28.6,32.1,26,5.5,34.6
Choa Chu Kang (South),2024,8,17,0,0,0,0,29,32.7,27.1,5,35.2
Choa Chu Kang (South),2024,8,18,0,0,0,0,29.2,33.2,26.9,4.9,25.2
Choa Chu Kang (South),2024,8,19,1,1,1,1,29.4,33.5,26.9,4.7,31.3
Choa Chu Kang (South),2024,8,20,38,15.4,21.6,22.6,26.6,32.9,24.2,3.8,28.9
Choa Chu Kang (South),2024,8,21,0,0,0,0,27.8,32,24.6,5,28.9
Choa Chu Kang (South),2024,8,22,0,0,0,0,29.6,34.2,26.4,4.8,30.2
Choa Chu Kang (South),2024,8,23,0,0,0,0,28,33.7,25.4,4.4,35.9
Choa Chu Kang (South),2024,8,24,1.4,0.8,1,1,26.8,29.9,24.7,5.2,32.8
Choa Chu Kang (South),2024,8,25,12.2,9,12,12.2,27,30.2,24.1,4,41.5
Choa Chu Kang (South),2024,8,26,0,0,0,0,28.5,32.2,25.5,4.6,28.5
Choa Chu Kang (South),2024,8,27,37.2,25.2,29.8,31.8,27.4,31.1,23.9,4,38.5
Choa Chu Kang (South),2024,8,28,19.8,16.8,19.4,19.8,28.1,34.3,23.5,6,32
Choa Chu Kang (South),2024,8,29,0,0,0,0,28.4,31.5,25.5,5.2,30.9
Choa Chu Kang (South),2024,8,30,0,0,0,0,29,33.2,25.9,5.2,34.3
Choa Chu Kang (South),2024,8,31,0,0,0,0,29.4,33.5,26.6,5.7,27
Choa Chu Kang (South),2024,9,1,0,0,0,0,29.4,33.5,26.1,4.9,26.3
Choa Chu Kang (South),2024,9,2,0,0,0,0,30.1,33.8,27.5,7,29.8
Choa Chu Kang (South),2024,9,3,4.8,4.2,4.6,4.8,28.9,32.3,25.8,4.8,41.5
Choa Chu Kang (South),2024,9,4,31.6,22.8,25.6,26.8,27,30.7,24.1,5.2,36.7
Choa Chu Kang (South),2024,9,5,0,0,0,0,28.8,33.1,25.1,5.4,27.8
Choa Chu Kang (South),2024,9,6,0,0,0,0,29.7,33,27.2,7,28.2
Choa Chu Kang (South),2024,9,7,4.4,3.6,3.6,3.6,29.4,32.7,26.6,7.3,40.4
Choa Chu Kang (South),2024,9,8,3.2,2.4,3,3,28.3,32.4,25,5.1,37
Choa Chu Kang (South),2024,9,9,0.4,0.2,0.4,0.4,28,32.7,25.9,4.4,24.4
Choa Chu Kang (South),2024,9,10,32,23.2,27.4,29.4,27.6,31.5,23,4.6,38.2
Choa Chu Kang (South),2024,9,11,9.4,8.4,9.2,9.4,28.1,33.5,24.6,4.1,29.1
Choa Chu Kang (South),2024,9,12,5.2,5,5,5,28.5,31.8,26,5.9,28.9
Choa Chu Kang (South),2024,9,13,0.2,5,5.2,5.2,29.3,33.1,26.1,5.4,29.4
Choa Chu Kang (South),2024,9,14,27.2,17.2,23,23.8,27.8,31.8,23.6,5.8,51.1
Choa Chu Kang (South),2024,9,15,4.6,4.6,4.6,4.6,27.9,30.9,25.5,3.9,24.8
Choa Chu Kang (South),2024,9,16,0,0,0,0,29.3,33.2,25.9,5.6,27.8
Choa Chu Kang (South),2024,9,17,8.8,8.8,8.8,8.8,29.3,33.2,24.5,8.3,47.2
Choa Chu Kang (South),2024,9,18,0,0,0,0,29.4,33.6,25.6,7.5,35.9
Choa Chu Kang (South),2024,9,19,0,0,0,0,29.4,32.4,26.9,5.4,28.9
Choa Chu Kang (South),2024,9,20,23.4,16.8,22.6,23.4,29.4,32.3,23.8,6.7,32
Choa Chu Kang (South),2024,9,21,14,7,18.4,32.4,27.9,31.5,23.4,3.7,34.6
Choa Chu Kang (South),2024,9,22,0,0,0,0,30.3,35.2,26.6,4,24.4
Choa Chu Kang (South),2024,9,23,23.8,12.8,20.6,23.2,28.6,34.8,24.7,5.1,31.3
Choa Chu Kang (South),2024,9,24,3.6,2.6,3.6,3.6,26.9,33.6,24.5,3.8,28.2
Choa Chu Kang (South),2024,9,25,28,23.6,27.6,27.6,26.3,32.1,23.7,4.2,38.5
Choa Chu Kang (South),2024,9,26,3.4,1.2,1.8,2.4,25.7,28.5,23.4,5.9,50.7
Choa Chu Kang (South),2024,9,27,0,0,0,0,28.8,34.1,24.8,4.7,24.1
Choa Chu Kang (South),2024,9,28,0,0,0,0,28.9,34.1,26,5.1,28.5
Choa Chu Kang (South),2024,9,29,1.4,1.4,1.4,1.4,28.6,33.1,25.8,3.9,23
Choa Chu Kang (South),2024,9,30,5.4,2.8,2.8,2.8,27.6,32.8,24.8,4.5,25.9
Choa Chu Kang (South),2024,10,1,2,1.2,1.4,1.4,27.4,31.4,25.1,4.1,31.3
Choa Chu Kang (South),2024,10,2,0,0,0,0,29,33.1,26,4.1,20.2
Choa Chu Kang (South),2024,10,3,0.2,0.2,0.2,0.2,28.6,33.4,26.5,4,24.4
Choa Chu Kang (South),2024,10,4,22.8,17.2,20,21.2,27.4,32.1,24.4,4.2,34.3
Choa Chu Kang (South),2024,10,5,0,0,0,0,27.8,32.5,25,3.6,21.7
Choa Chu Kang (South),2024,10,6,45.8,17.8,31,34.6,27.1,30.6,23.5,4.5,28.9
Choa Chu Kang (South),2024,10,7,0,0,0,0,28.5,33.4,25.3,5.4,27.4
Choa Chu Kang (South),2024,10,8,0,0,0,0,28.5,32.1,25.8,5.1,32
Choa Chu Kang (South),2024,10,9,0.8,0.6,0.8,0.8,28,32.4,25.7,4.8,38.5
Choa Chu Kang (South),2024,10,10,6.4,4.6,5,5,27.7,32.6,25.5,3.9,23
Choa Chu Kang (South),2024,10,11,1,0.6,0.6,0.6,27.6,32,25.4,3.6,16.5
Choa Chu Kang (South),2024,10,12,5.8,2.4,3.8,4.4,26.8,31.4,25.6,3.8,22.4
Choa Chu Kang (South),2024,10,13,0,0,0,0,28.3,32.8,24.7,5,23.7
Choa Chu Kang (South),2024,10,14,62,22.8,30.8,36,25.3,27.7,22.9,3.5,31.7
Choa Chu Kang (South),2024,10,15,27,11.8,17.4,25.6,27,32.9,24.3,5,40.7
Choa Chu Kang (South),2024,10,16,31.6,30,31.6,31.6,27.6,30.9,22.7,3.1,33.9
Choa Chu Kang (South),2024,10,17,1.2,0.6,0.8,1,26.4,29.6,24.8,3.3,45.7
Choa Chu Kang (South),2024,10,18,0,0,0,0,27.4,32.6,24.5,3.7,19.4
Choa Chu Kang (South),2024,10,19,0,0,0,0,28.2,33.4,25.6,3.9,21.7
Choa Chu Kang (South),2024,10,20,5.8,2.6,3.4,4.4,27.3,32.3,22.8,4.3,44.6
Choa Chu Kang (South),2024,10,21,0,0,0,0,29.8,35.2,26.1,4.7,26.3
Choa Chu Kang (South),2024,10,22,0,0,0,0,30.2,35,27.2,4.4,22.6
Choa Chu Kang (South),2024,10,23,0,0,0,0,29.8,34.6,26.8,4.6,29.8
Choa Chu Kang (South),2024,10,24,0,0,0,0,29.4,34.3,26.6,4.1,22.6
Choa Chu Kang (South),2024,10,25,0.2,0.2,0.2,0.2,29.1,33.6,26.4,5.2,29.1
Choa Chu Kang (South),2024,10,26,0,0,0,0,29.7,33.3,26.2,5.7,27
Choa Chu Kang (South),2024,10,27,0,0,0,0,30.1,34.2,25.9,5.3,30.2
Choa Chu Kang (South),2024,10,28,2.8,1.6,1.6,2.8,29.6,33.6,25.8,5,32
Choa Chu Kang (South),2024,10,29,0,0,0,0,29.6,33.5,26.8,4.9,27
Choa Chu Kang (South),2024,10,30,0,0,0,0,29.6,33.9,26.5,4.9,23.3
Choa Chu Kang (South),2024,10,31,0,0,0,0,29.1,32.6,26.7,4.3,24.1
Choa Chu Kang (South),2024,11,1,1.8,1.8,1.8,1.8,28.5,33.4,25.8,5.6,39.3
Choa Chu Kang (South),2024,11,2,0.6,0.4,0.6,0.6,27.4,31.1,26,4.8,35.2
Choa Chu Kang (South),2024,11,3,0,0,0,0,28.4,33.9,25.7,4.3,26.3
Choa Chu Kang (South),2024,11,4,21.2,16.2,18,20.2,26.8,30.3,23.7,3.5,23
Choa Chu Kang (South),2024,11,5,1.8,1.8,1.8,1.8,28,32.5,25.4,3.8,26.3
Choa Chu Kang (South),2024,11,6,7.6,5.8,6.4,7.4,27.4,31.8,24,4.6,25.2
Choa Chu Kang (South),2024,11,7,0.2,0.2,0.2,0.2,27.7,32.1,25.4,4.6,24.4
Choa Chu Kang (South),2024,11,8,25.4,16.2,21.2,24.6,27.8,32.5,23.5,4.5,23.3
Choa Chu Kang (South),2024,11,9,18.2,16.6,17.2,18,27.1,31.8,25,3.2,28.2
Choa Chu Kang (South),2024,11,10,17.4,12.8,14.2,14.2,27.2,33.1,24.4,5.3,28.9
Choa Chu Kang (South),2024,11,11,9.6,9,9.4,9.4,27.1,32,24.9,4.2,35.9
Choa Chu Kang (South),2024,11,12,4,3.6,3.6,3.6,27.9,33.3,24.8,4.8,26.7
Choa Chu Kang (South),2024,11,13,6.2,3,4.6,5.6,26.6,31.7,25.2,3.8,24.8
Choa Chu Kang (South),2024,11,14,0.6,0.4,0.6,0.6,26.9,33.3,24.5,3.9,30.6
Choa Chu Kang (South),2024,11,15,4.8,2.8,3.4,3.6,27.4,34.3,25,3.8,17.6
Choa Chu Kang (South),2024,11,16,56.2,35.2,47.6,53.4,26.4,34.3,23.3,3.8,37.4
Choa Chu Kang (South),2024,11,17,8,4.2,5.2,8,26.1,31.8,24.5,4.2,37.4
Choa Chu Kang (South),2024,11,18,15,9,10,14.8,26.1,30.4,24.2,5.3,31.3
Choa Chu Kang (South),2024,11,19,7.8,4.2,5.2,5.6,26.1,30,24.5,3.9,22
Choa Chu Kang (South),2024,11,20,0,0,0,0,26.2,28.7,24.7,4.7,21.3
Choa Chu Kang (South),2024,11,21,6.2,3.4,3.4,5.4,26.7,33,24.3,3.9,28.2
Choa Chu Kang (South),2024,11,22,27,10,16.2,20,26.5,33.4,24.5,5,37.8
Choa Chu Kang (South),2024,11,23,15.8,10.2,10.8,11,26.7,33.9,23.8,3.8,21.7
Choa Chu Kang (South),2024,11,24,27.4,18.8,24.2,27.4,26.8,32.2,24.7,3.9,28.2
Choa Chu Kang (South),2024,11,25,3.4,2,2.2,2.2,26.8,30.3,25.4,3.5,21.3
Choa Chu Kang (South),2024,11,26,27.8,10,16,18.8,26,31.1,24.3,4.1,19.4
